,price,price_adj,vol,amt,statu,f_cap,t_cap
20110110,21.6,28.53,5943.77,13172.4294,-1.0,5245.1425,7462.0
20110111,21.24,28.05,4612.07,9823.5863,-1.0,5245.1425,7462.0
20110112,21.42,28.29,3185.37,6782.9312,-1.0,5245.1425,7462.0
20110113,21.8,28.79,13169.58,29206.5055,-1.0,5245.1425,7462.0
20110114,21.5,28.4,5683.21,12181.65,-1.0,5245.1425,7462.0
20110117,20.58,27.18,4668.03,9717.9168,-1.0,5245.1425,7462.0
20110118,20.58,27.18,2436.4,4995.9874,-1.0,5245.1425,7462.0
20110119,20.99,27.72,3600.0,7514.6015,-1.0,5245.1425,7462.0
20110120,20.31,26.82,4003.84,8210.1031,-1.0,5245.1425,7462.0
20110121,21.45,28.33,11535.6,24607.0097,-1.0,5245.1425,7462.0
20110124,21.12,27.89,6427.64,13632.7978,-1.0,5245.1425,7462.0
20110125,20.86,27.55,4286.39,8897.7198,-1.0,5245.1425,7462.0
20110126,21.28,28.11,3433.32,7286.1525,-1.0,5245.1425,7462.0
20110127,21.74,28.71,5353.45,11512.8758,-1.0,5245.1425,7462.0
20110128,21.71,28.67,3652.91,7901.1134,-1.0,5245.1425,7462.0
20110131,22.03,29.1,5319.1,11610.609,-1.0,5245.1425,7462.0
20110201,22.1,29.19,4626.55,10158.0587,-1.0,5245.1425,7462.0
20110209,21.93,28.96,4136.56,9098.859,-1.0,5245.1425,7462.0
20110210,22.98,30.35,14228.04,32752.1536,-1.0,5245.1425,7462.0
20110211,23.05,30.44,7803.1,18045.1485,-1.0,5245.1425,7462.0
20110214,23.44,30.96,8984.43,20983.3207,-1.0,5245.1425,7462.0
20110215,23.61,31.18,9352.48,22334.5141,-1.0,5245.1425,7462.0
20110216,24.52,32.38,15872.75,38871.2955,-1.0,5245.1425,7462.0
20110217,24.61,32.5,10296.57,25400.1588,-1.0,5245.1425,7462.0
20110218,24.2,31.96,7643.29,18536.9477,-1.0,5245.1425,7462.0
20110221,25.43,33.59,14295.49,36018.9122,-1.0,5245.1425,7462.0
20110222,24.5,32.36,11654.9,29015.5434,-1.0,5245.1425,7462.0
20110223,24.65,32.56,6189.97,15291.5676,-1.0,5245.1425,7462.0
20110224,25.0,33.02,6784.61,16906.49,-1.0,5245.1425,7462.0
20110225,24.77,32.72,8470.93,21245.8217,-1.0,5245.1425,7462.0
20110228,25.0,33.02,7396.01,18290.5002,-1.0,5245.1425,7462.0
20110301,24.56,32.44,6854.26,16948.3799,-1.0,5245.1425,7462.0
20110302,24.19,31.95,7315.65,17787.8764,-1.0,5245.1425,7462.0
20110303,24.13,31.87,6680.89,16160.38,-1.0,5245.1425,7462.0
20110304,24.42,32.25,4692.51,11371.0019,-1.0,5245.1425,7462.0
20110307,24.54,32.41,6843.66,16806.9297,-1.0,5245.1425,7462.0
20110308,24.95,32.95,6416.14,15867.7839,-1.0,5245.1425,7462.0
20110309,24.85,32.82,6816.93,16876.6739,-1.0,5245.1425,7462.0
20110310,25.1,33.15,9522.04,23827.6962,-1.0,5245.1425,7462.0
20110311,24.7,32.62,8144.18,20318.2197,-1.0,5245.1425,7462.0
20110314,23.63,31.21,20576.02,48621.1179,-1.0,5245.1425,7462.0
20110315,22.87,30.21,13978.04,32323.0651,-1.0,5245.1425,7462.0
20110316,23.08,30.48,8724.42,20148.0246,-1.0,5245.1425,7462.0
20110317,22.58,29.82,9012.22,20519.0302,-1.0,5245.1425,7462.0
20110318,22.7,29.98,5316.79,12084.9556,-1.0,5245.1425,7462.0
20110321,23.05,30.44,5432.21,12493.9249,-1.0,5245.1425,7462.0
20110322,23.16,30.59,4779.46,10987.5227,-1.0,5245.1425,7462.0
20110323,23.38,30.88,5467.45,12699.2746,-1.0,5245.1425,7462.0
20110324,23.2,30.64,5765.85,13396.9317,-1.0,5245.1425,7462.0
20110325,23.1,30.51,6326.05,14595.4595,-1.0,5245.1425,7462.0
20110328,22.86,30.19,8737.48,19908.171,-1.0,5245.1425,7462.0
20110329,22.05,29.12,5587.11,12593.3778,-1.0,5245.1425,7462.0
20110330,21.75,28.73,4731.14,10367.3389,-1.0,5245.1425,7462.0
20110331,21.83,28.83,2802.82,6119.1994,-1.0,5245.1425,7462.0
20110401,22.05,29.12,3174.96,6969.4962,-1.0,5245.1425,7462.0
20110406,21.9,28.92,4333.43,9465.9413,-1.0,5245.1425,7462.0
20110407,22.19,29.31,2662.03,5889.0862,-1.0,5245.1425,7462.0
20110408,22.42,29.61,3078.71,6878.3096,-1.0,5245.1425,7462.0
20110411,22.16,29.27,3772.98,8399.0497,-1.0,5245.1425,7462.0
20110412,22.49,29.7,5942.46,13417.8662,-1.0,5245.1425,7462.0
20110413,23.55,31.1,17491.15,40931.4191,-1.0,5245.1425,7462.0
20110414,23.26,30.72,7164.34,16672.3484,-1.0,5245.1425,7462.0
20110415,23.04,30.43,5151.33,11872.6618,-1.0,5245.1425,7462.0
20110418,23.18,30.62,4738.68,10934.6288,-1.0,5245.1425,7462.0
20110419,22.95,30.31,5995.01,13744.6156,-1.0,5245.1425,7462.0
20110420,23.01,30.39,3392.37,7803.971,-1.0,5245.1425,7462.0
20110421,23.62,31.2,8900.08,20945.7243,-1.0,5245.1425,7462.0
20110422,24.95,32.95,36864.08,93355.6529,-1.0,5245.1425,7462.0
20110425,25.99,34.33,36844.59,95825.8712,-1.0,5245.1425,7462.0
20110426,26.19,34.59,26558.8,69144.927,-1.0,5245.1425,7462.0
20110427,25.77,34.04,16466.73,42529.0555,-1.0,5245.1425,7462.0
20110428,24.69,32.61,15869.91,39846.9933,-1.0,5245.1425,7462.0
20110429,26.15,34.54,19908.97,51095.6511,-1.0,5245.1425,7462.0
20110503,27.0,35.66,28176.07,74430.6504,-1.0,5245.1425,7462.0
20110504,26.63,35.17,25603.47,69413.352,-1.0,5245.1425,7462.0
20110505,27.15,35.86,34383.38,94655.504,-1.0,5245.1425,7462.0
20110506,29.87,39.45,54698.33,156165.2191,-1.0,5245.1425,7462.0
20110509,31.72,41.89,64824.16,203863.0733,-1.0,5245.1425,7462.0
20110510,34.06,44.98,50852.08,164811.6172,-1.0,5245.1425,7462.0
20110511,33.5,44.25,49463.39,167687.4887,-1.0,5245.1425,7462.0
20110512,33.5,44.25,0.0,0.0,0.0,5245.1425,7462.0
20110513,33.93,44.81,46697.95,157748.7845,-1.0,5245.1425,7462.0
20110516,34.86,46.04,41827.45,141205.3736,-1.0,5245.1425,7462.0
20110517,31.64,41.79,38281.01,127290.89,-1.0,5245.1425,7462.0
20110518,32.45,42.86,39581.27,130303.6613,-1.0,5245.1425,7462.0
20110519,33.05,43.65,34497.1,111412.1022,-1.0,5245.1425,7462.0
20110520,32.48,42.9,24124.42,78373.9785,-1.0,5245.1425,7462.0
20110523,30.7,40.55,27946.74,86610.8281,-1.0,5245.1425,7462.0
20110524,31.0,40.94,18427.1,56810.6005,-1.0,5245.1425,7462.0
20110525,29.25,38.63,42344.6,124988.1674,-1.0,5245.1425,7462.0
20110526,28.71,37.92,27938.61,81827.329,-1.0,5245.1425,7462.0
20110527,17.38,34.56,39881.87,72383.2948,4.0,7867.7138,11193.0
20110530,16.9,33.6,28822.96,49861.5996,-1.0,7867.7138,11193.0
20110531,17.59,34.98,36184.59,62459.3553,-1.0,7867.7138,11193.0
20110601,18.25,36.29,59315.75,106993.9855,-1.0,7867.7138,11193.0
20110602,17.36,34.52,44286.2,76887.6266,-1.0,7867.7138,11193.0
20110603,18.47,36.73,53998.92,97302.9315,-1.0,7867.7138,11193.0
20110607,18.64,37.06,36864.17,67759.0877,-1.0,7867.7138,11193.0
20110608,18.35,36.49,47872.69,86592.2082,-1.0,7867.7138,11193.0
20110609,17.33,34.46,34670.01,61668.842,-1.0,7867.7138,11193.0
20110610,17.03,33.86,29881.72,50580.3801,-1.0,7867.7138,11193.0
20110613,17.2,34.2,19494.38,33235.713,-1.0,7867.7138,11193.0
20110614,17.3,34.4,27330.85,47197.8612,-1.0,7867.7138,11193.0
20110615,16.7,33.21,25128.02,42623.4671,-1.0,7867.7138,11193.0
20110616,15.83,31.48,28413.2,45856.7765,-1.0,7867.7138,11193.0
20110617,15.75,31.32,17530.58,28032.0274,-1.0,7867.7138,11193.0
20110620,15.87,31.56,14639.39,22871.2758,-1.0,7867.7138,11193.0
20110621,16.2,32.21,19070.66,30493.7653,-1.0,7867.7138,11193.0
20110622,16.58,32.97,31297.68,51429.3556,-1.0,7867.7138,11193.0
20110623,16.76,33.33,23463.04,38864.6733,-1.0,7867.7138,11193.0
20110624,17.09,33.98,37629.23,63894.6652,-1.0,7867.7138,11193.0
20110627,17.33,34.46,38452.84,66691.1345,-1.0,7867.7138,11193.0
20110628,17.99,35.77,46111.27,82269.7131,-1.0,7867.7138,11193.0
20110629,17.67,35.14,64381.17,117858.3588,-1.0,7867.7138,11193.0
20110630,18.03,35.85,33696.85,60196.944,-1.0,7867.7138,11193.0
20110701,17.99,35.77,24186.07,43533.3791,-1.0,7867.7138,11193.0
20110704,18.41,36.61,23329.94,42740.0106,-1.0,7867.7138,11193.0
20110705,18.49,36.77,22720.69,42086.491,-1.0,7867.7138,11193.0
20110706,18.65,37.08,22474.07,41364.594,-1.0,7867.7138,11193.0
20110707,19.11,38.0,66932.83,130276.0168,-1.0,7867.7138,11193.0
20110708,19.16,38.1,23952.83,45499.3577,-1.0,7867.7138,11193.0
20110711,19.3,38.38,20889.98,40326.1599,-1.0,7867.7138,11193.0
20110712,18.77,37.32,25393.75,48387.7182,-1.0,7867.7138,11193.0
20110713,19.2,38.18,24705.68,46960.8449,-1.0,7867.7138,11193.0
20110714,19.3,38.38,22324.03,43108.5343,-1.0,7867.7138,11193.0
20110715,19.54,38.85,25773.02,50274.3391,-1.0,7867.7138,11193.0
20110718,19.7,39.17,26876.1,53126.9668,-1.0,7867.7138,11193.0
20110719,19.02,37.82,27110.4,52237.8978,-1.0,7867.7138,11193.0
20110720,19.13,38.04,19562.09,37657.7265,-1.0,7867.7138,11193.0
20110721,18.58,36.94,17698.37,33186.4315,-1.0,7867.7138,11193.0
20110722,18.53,36.85,16063.03,30030.4184,-1.0,7867.7138,11193.0
20110725,17.27,34.34,21644.47,38277.8068,-1.0,7867.7138,11193.0
20110726,17.41,34.62,9755.29,16849.6923,-1.0,7867.7138,11193.0
20110727,17.72,35.23,14103.43,24845.4866,-1.0,7867.7138,11193.0
20110728,18.23,36.25,28844.89,51069.2056,-1.0,7867.7138,11193.0
20110729,17.77,35.33,20740.34,37502.3745,-1.0,7867.7138,11193.0
20110801,17.99,35.77,10149.78,18242.0038,-1.0,7867.7138,11193.0
20110802,17.5,34.8,16619.25,28837.5257,-1.0,7867.7138,11193.0
20110803,17.46,34.72,9318.46,16265.664,-1.0,7867.7138,11193.0
20110804,17.6,35.0,9164.95,16121.2048,-1.0,7867.7138,11193.0
20110805,16.9,33.6,13877.34,23629.7185,-1.0,7867.7138,11193.0
20110808,15.86,31.54,22400.98,36096.8441,-1.0,7867.7138,11193.0
20110809,15.87,31.56,17115.97,26623.8495,-1.0,7867.7138,11193.0
20110810,16.53,32.87,25952.13,42808.1841,-1.0,7867.7138,11193.0
20110811,17.15,34.1,27900.84,47126.5154,-1.0,7867.7138,11193.0
20110812,17.61,35.02,28605.29,50467.9316,-1.0,7867.7138,11193.0
20110815,17.68,35.15,21868.19,38742.1151,-1.0,7867.7138,11193.0
20110816,17.88,35.55,23029.31,40961.9031,-1.0,7867.7138,11193.0
20110817,17.84,35.47,13973.17,24898.3658,-1.0,7867.7138,11193.0
20110818,17.17,34.14,16370.38,28813.5609,-1.0,7867.7138,11193.0
20110819,17.44,34.68,16064.92,27570.3444,-1.0,7867.7138,11193.0
20110822,17.64,35.08,12124.46,21450.6813,-1.0,7867.7138,11193.0
20110823,18.59,36.96,33699.79,61646.0743,-1.0,7867.7138,11193.0
20110824,18.3,36.39,25431.19,47200.3228,-1.0,7867.7138,11193.0
20110825,18.85,37.48,26569.19,49653.9995,-1.0,7867.7138,11193.0
20110826,18.82,37.42,14383.52,27039.0498,-1.0,7867.7138,11193.0
20110829,18.65,37.08,16713.08,31487.654,-1.0,7867.7138,11193.0
20110830,18.14,36.07,17724.63,32711.305,-1.0,7867.7138,11193.0
20110831,18.03,35.85,11300.77,20262.1945,-1.0,7867.7138,11193.0
20110901,18.11,36.01,13612.92,24838.8695,-1.0,7867.7138,11193.0
20110902,17.83,35.45,8404.14,14911.5675,-1.0,7867.7138,11193.0
20110905,17.31,34.42,9539.79,16662.1422,-1.0,7867.7138,11193.0
20110906,17.34,34.48,7936.63,13758.5808,-1.0,7867.7138,11193.0
20110907,17.86,35.51,8928.51,15760.1626,-1.0,7867.7138,11193.0
20110908,17.92,35.63,13333.64,24181.6865,-1.0,7867.7138,11193.0
20110909,17.93,35.65,6743.44,12138.3978,-1.0,7867.7138,11193.0
20110913,17.41,34.62,7153.84,12442.0992,-1.0,7867.7138,11193.0
20110914,17.34,34.48,9593.2,16374.9044,-1.0,7867.7138,11193.0
20110915,17.18,34.16,5882.43,10195.235,-1.0,7867.7138,11193.0
20110916,17.18,34.16,5207.22,9020.9536,-1.0,7867.7138,11193.0
20110919,16.6,33.01,7085.3,11916.7514,-1.0,7867.7138,11193.0
20110920,16.86,33.52,4727.52,7950.8096,-1.0,7867.7138,11193.0
20110921,17.61,35.02,10111.29,17597.8426,-1.0,7867.7138,11193.0
20110922,17.23,34.26,11828.21,20503.2279,-1.0,7867.7138,11193.0
20110923,17.15,34.1,5678.48,9645.9005,-1.0,7867.7138,11193.0
20110926,16.7,33.21,8544.37,14519.1406,-1.0,7867.7138,11193.0
20110927,16.99,33.78,7676.73,12920.3669,-1.0,7867.7138,11193.0
20110928,16.36,32.53,6739.67,11291.4219,-1.0,7867.7138,11193.0
20110929,15.83,31.48,7828.48,12499.03,-1.0,7867.7138,11193.0
20110930,15.98,31.77,4285.07,6782.9656,-1.0,7867.7138,11193.0
20111010,16.05,31.91,3628.78,5810.9657,-1.0,7867.7138,11193.0
20111011,15.85,31.52,5586.41,8997.5935,-1.0,7867.7138,11193.0
20111012,16.45,32.71,8010.98,12995.6114,-1.0,7867.7138,11193.0
20111013,16.94,33.68,9602.89,16175.9775,-1.0,7867.7138,11193.0
20111014,16.88,33.56,4089.43,6865.1615,-1.0,7867.7138,11193.0
20111017,17.16,34.12,8139.01,13975.3743,-1.0,7867.7138,11193.0
20111018,17.23,34.26,20003.81,34918.759,-1.0,7867.7138,11193.0
20111019,17.15,34.1,7343.65,12619.1353,-1.0,7867.7138,11193.0
20111020,16.71,33.23,11480.41,19111.4878,-1.0,7867.7138,11193.0
20111021,16.4,32.61,4974.49,8254.4363,-1.0,7867.7138,11193.0
20111024,16.76,33.33,7406.19,12135.6723,-1.0,7867.7138,11193.0
20111025,17.47,34.74,12809.07,21999.5179,-1.0,7867.7138,11193.0
20111026,17.99,35.77,29570.24,52900.8965,-1.0,7867.7138,11193.0
20111027,18.21,36.21,24650.92,44792.2526,-1.0,7867.7138,11193.0
20111028,18.32,36.43,16847.46,30804.8224,-1.0,7867.7138,11193.0
20111031,18.87,37.52,21224.02,39679.5382,-1.0,7867.7138,11193.0
20111101,19.0,37.78,25425.88,47703.4977,-1.0,7867.7138,11193.0
20111102,20.9,41.56,70114.28,139671.2361,-1.0,7867.7138,11193.0
20111103,22.99,45.71,178272.14,407302.8139,-1.0,7867.7138,11193.0
20111104,22.02,43.78,117037.69,260901.9546,-1.0,7867.7138,11193.0
20111107,21.85,43.45,44550.03,97116.5258,-1.0,7867.7138,11193.0
20111108,21.05,41.86,51432.03,109630.9812,-1.0,7867.7138,11193.0
20111109,21.71,43.17,53983.64,115996.226,-1.0,7867.7138,11193.0
20111110,21.08,41.92,65568.66,142159.3982,-1.0,7867.7138,11193.0
20111111,21.09,41.94,40261.81,84122.1554,-1.0,7867.7138,11193.0
20111114,21.59,42.93,43595.0,93971.6667,-1.0,7867.7138,11193.0
20111115,21.69,43.13,40819.41,88761.6897,-1.0,7867.7138,11193.0
20111116,20.84,41.44,35111.04,74046.9308,-1.0,7867.7138,11193.0
20111117,20.76,41.28,35080.85,73924.9111,-1.0,7867.7138,11193.0
20111118,19.76,39.29,43775.05,87382.2245,-1.0,7867.7138,11193.0
20111121,19.74,39.25,18085.85,35684.0489,-1.0,7867.7138,11193.0
20111122,19.87,39.51,19827.37,39359.5285,-1.0,7867.7138,11193.0
20111123,19.89,39.55,22870.34,45795.5444,-1.0,7867.7138,11193.0
20111124,19.82,39.41,22758.13,45063.8099,-1.0,7867.7138,11193.0
20111125,19.62,39.01,20301.14,40042.712,-1.0,7867.7138,11193.0
20111128,19.61,38.99,14878.24,29262.4248,-1.0,7867.7138,11193.0
20111129,19.94,39.65,23374.89,46332.6791,-1.0,7867.7138,11193.0
20111130,18.29,36.37,36559.16,68576.6532,-1.0,7867.7138,11193.0
20111201,18.5,36.79,27473.8,51405.0854,-1.0,7867.7138,11193.0
20111202,17.71,35.21,16591.32,29804.3773,-1.0,7867.7138,11193.0
20111205,17.55,34.9,17441.69,30358.6195,-1.0,7867.7138,11193.0
20111206,18.01,35.81,17616.84,31634.3357,-1.0,7867.7138,11193.0
20111207,18.1,35.99,10974.39,19810.2002,-1.0,7867.7138,11193.0
20111208,18.15,36.09,26248.84,46815.633,-1.0,7867.7138,11193.0
20111209,17.88,35.55,24018.01,43591.9391,-1.0,7867.7138,11193.0
20111212,17.7,35.19,12843.47,22584.2916,-1.0,8808.8326,11193.0
20111213,17.05,33.9,15673.79,26627.5327,-1.0,8808.8326,11193.0
20111214,16.99,33.78,10783.62,18330.4707,-1.0,8808.8326,11193.0
20111215,17.04,33.88,13156.97,22387.3021,-1.0,8808.8326,11193.0
20111216,17.78,35.35,17541.8,30430.3292,-1.0,8808.8326,11193.0
20111219,18.29,36.37,27116.86,48298.6608,-1.0,8808.8326,11193.0
20111220,18.19,36.17,16849.07,30700.0718,-1.0,8808.8326,11193.0
20111221,17.58,34.96,16394.56,29470.5206,-1.0,8808.8326,11193.0
20111222,17.69,35.17,15005.17,25905.2159,-1.0,8808.8326,11193.0
20111223,17.83,35.45,11796.21,20950.3884,-1.0,8808.8326,11193.0
20111226,17.5,34.8,12357.84,22078.2239,-1.0,8808.8326,11193.0
20111227,16.75,33.31,12913.54,21756.3055,-1.0,8808.8326,11193.0
20111228,16.78,33.37,13713.73,22766.9085,-1.0,8808.8326,11193.0
20111229,16.83,33.46,7189.91,12121.5197,-1.0,8808.8326,11193.0
20111230,17.05,33.9,8284.99,14109.1322,-1.0,8808.8326,11193.0
20120104,16.24,32.29,12876.68,21401.1858,-1.0,8808.8326,11193.0
20120105,14.99,29.81,12995.26,20221.6751,-1.0,8808.8326,11193.0
20120106,15.35,30.52,7451.26,11174.5251,-1.0,8808.8326,11193.0
20120109,15.35,30.52,0.0,0.0,0.0,8808.8326,11193.0
20120110,16.32,32.45,17116.36,27709.8406,-1.0,8808.8326,11193.0
20120111,17.95,35.69,75687.78,134503.2295,-1.0,8808.8326,11193.0
20120112,17.63,35.06,56418.17,98693.231,-1.0,8808.8326,11193.0
20120113,16.43,32.67,31057.04,52645.1818,-1.0,8808.8326,11193.0
20120116,15.77,31.36,18371.77,29649.7627,-1.0,8808.8326,11193.0
20120117,17.0,33.8,27462.35,45231.7675,-1.0,8808.8326,11193.0
20120118,16.31,32.43,27497.57,46554.6197,-1.0,8808.8326,11193.0
20120119,16.38,32.57,32810.68,53252.8167,-1.0,8808.8326,11193.0
20120120,16.4,32.61,23497.04,38799.4428,-1.0,8808.8326,11193.0
20120130,16.34,32.49,16002.63,26384.4164,-1.0,8808.8326,11193.0
20120131,16.31,32.43,9086.71,14768.7011,-1.0,8808.8326,11193.0
20120201,16.19,32.19,13129.17,21555.2708,-1.0,8808.8326,11193.0
20120202,16.6,33.01,13791.66,22636.4798,-1.0,8808.8326,11193.0
20120203,16.98,33.76,22574.87,37927.2187,-1.0,8808.8326,11193.0
20120206,17.03,33.86,18037.96,30552.1179,-1.0,8670.8598,11193.0
20120207,16.59,32.99,16047.12,26937.7147,-1.0,8670.8598,11396.0
20120208,17.05,33.9,15296.96,25768.4827,-1.0,8670.8598,11396.0
20120209,17.35,34.5,26462.67,45672.9761,-1.0,8670.8598,11396.0
20120210,17.34,34.48,19675.13,33920.7195,-1.0,8670.8598,11396.0
20120213,17.55,34.9,29391.18,51368.7231,-1.0,8670.8598,11396.0
20120214,17.48,34.76,15950.5,28059.8163,-1.0,8670.8598,11396.0
20120215,17.74,35.27,26283.7,46653.1954,-1.0,8670.8598,11396.0
20120216,17.69,35.17,27075.72,48344.7451,-1.0,8670.8598,11396.0
20120217,17.29,34.38,19465.81,33876.6108,-1.0,8670.8598,11396.0
20120220,17.32,34.44,21404.16,37705.488,-1.0,8670.8598,11396.0
20120221,17.8,35.39,23844.66,41870.9329,-1.0,8670.8598,11396.0
20120222,18.35,36.49,37668.52,68574.9491,-1.0,8670.8598,11396.0
20120223,18.21,36.21,34098.22,62596.8002,-1.0,8670.8598,11396.0
20120224,18.48,36.75,28068.12,51778.5109,-1.0,8670.8598,11396.0
20120227,18.5,36.79,38956.09,72352.3845,-1.0,8670.8598,11396.0
20120228,18.25,36.29,31473.9,57866.7312,-1.0,8670.8598,11396.0
20120229,17.7,35.19,21077.12,37770.7879,-1.0,8670.8598,11396.0
20120301,17.9,35.59,13335.71,23873.4351,-1.0,8670.8598,11396.0
20120302,18.22,36.23,13073.67,23686.9208,-1.0,8670.8598,11396.0
20120305,17.98,35.75,18110.0,32750.6428,-1.0,8670.8598,11396.0
20120306,17.44,34.68,18982.5,33322.9774,-1.0,8670.8598,11396.0
20120307,17.21,34.22,13623.82,23718.8443,-1.0,8670.8598,11396.0
20120308,17.5,34.8,14966.53,26146.0074,-1.0,8670.8598,11396.0
20120309,18.16,36.11,27021.36,48250.578,-1.0,8670.8598,11396.0
20120312,18.32,36.43,25873.41,47063.4705,-1.0,8670.8598,11396.0
20120313,18.38,36.55,20296.35,37049.6842,-1.0,8670.8598,11396.0
20120314,17.18,34.16,37055.74,66501.5067,-1.0,8670.8598,11396.0
20120315,16.73,33.27,23070.02,38935.7642,-1.0,8670.8598,11396.0
20120316,17.01,33.82,19073.2,32406.5703,-1.0,8670.8598,11396.0
20120319,17.15,34.1,13855.57,23649.8266,-1.0,8670.8598,11396.0
20120320,17.21,34.22,22566.86,39042.6342,-1.0,8670.8598,11396.0
20120321,16.82,33.44,16523.92,27933.0135,-1.0,8670.8598,11396.0
20120322,16.89,33.58,9393.6,15881.4492,-1.0,8670.8598,11396.0
20120323,16.54,32.89,11570.98,19266.1116,-1.0,8670.8598,11396.0
20120326,16.25,32.31,14810.94,24109.3766,-1.0,8670.8598,11396.0
20120327,16.26,32.33,7708.88,12596.469,-1.0,8670.8598,11396.0
20120328,15.8,31.42,10323.36,16432.4671,-1.0,8670.8598,11396.0
20120329,15.5,30.82,8341.75,13030.4035,-1.0,8670.8598,11396.0
20120330,15.6,31.02,8294.93,12836.1636,-1.0,8670.8598,11396.0
20120405,16.19,32.19,11898.09,19091.7124,-1.0,8670.8598,11396.0
20120406,16.75,33.31,23674.85,39778.9849,-1.0,8670.8598,11396.0
20120409,16.36,32.53,6991.53,11595.4327,-1.0,8670.8598,11396.0
20120410,16.51,32.83,6785.03,10984.0081,-1.0,8670.8598,11396.0
20120411,16.49,32.79,5048.26,8282.055,-1.0,8670.8598,11396.0
20120412,16.87,33.54,10452.11,17529.8846,-1.0,8670.8598,11396.0
20120413,16.86,33.52,10128.23,17098.0047,-1.0,8670.8598,11396.0
20120416,16.62,33.05,6996.09,11655.37,-1.0,8670.8598,11396.0
20120417,16.4,32.61,8005.24,13285.1691,-1.0,8670.8598,11396.0
20120418,16.71,33.23,11710.66,19400.623,-1.0,8670.8598,11396.0
20120419,16.75,33.31,9901.15,16568.7326,-1.0,8670.8598,11396.0
20120420,16.96,33.72,13005.35,21931.1917,-1.0,8670.8598,11396.0
20120423,16.63,33.07,16607.7,28138.1633,-1.0,8670.8598,11396.0
20120424,16.22,32.25,12528.43,20269.538,-1.0,8670.8598,11396.0
20120425,16.33,32.47,6706.21,10923.4686,-1.0,8670.8598,11396.0
20120426,16.15,32.11,16275.91,26229.4012,-1.0,8670.8598,11396.0
20120427,16.08,31.97,6007.87,9624.412,-1.0,8670.8598,11396.0
20120502,16.39,32.59,8875.13,14480.1197,-1.0,8670.8598,11396.0
20120503,16.74,33.29,13750.24,22829.4384,-1.0,8670.8598,11396.0
20120504,16.87,33.54,25902.95,44497.6406,-1.0,8670.8598,11396.0
20120507,17.21,34.22,23425.83,39770.1808,-1.0,8670.8598,11396.0
20120508,17.17,34.14,13568.74,23349.0331,-1.0,8670.8598,11396.0
20120509,17.35,34.5,23313.79,40069.4961,-1.0,8670.8598,11396.0
20120510,17.13,34.06,12792.23,22037.1092,-1.0,8670.8598,11396.0
20120511,16.76,33.33,14700.39,24964.475,-1.0,8670.8598,11396.0
20120514,16.76,33.33,0.0,0.0,0.0,8670.8598,11396.0
20120515,16.35,32.51,11944.57,19489.4739,-1.0,8670.8598,11396.0
20120516,15.9,31.62,16241.71,26064.6262,-1.0,8670.8598,11396.0
20120517,16.23,32.27,10867.14,17449.0595,-1.0,8670.8598,11396.0
20120518,15.84,31.5,9321.49,14842.2873,-1.0,8670.8598,11396.0
20120521,15.96,31.73,5520.5,8812.29,-1.0,8670.8598,11396.0
20120522,16.17,32.15,5890.08,9507.1166,-1.0,8670.8598,11396.0
20120523,15.98,31.97,7566.15,12138.1614,2.0,8670.8598,11396.0
20120524,16.35,32.71,22255.71,36355.6256,-1.0,8670.8598,11396.0
20120525,15.98,31.97,9970.7,16034.063,-1.0,8670.8598,11396.0
20120528,16.04,32.09,7113.78,11267.9644,-1.0,8670.8598,11396.0
20120529,16.31,32.63,12823.65,20864.4066,-1.0,8670.8598,11396.0
20120530,16.88,33.77,43444.86,73810.6411,-1.0,8670.8598,11396.0
20120531,17.09,34.19,40374.07,69277.177,-1.0,8670.8598,11396.0
20120601,16.81,33.63,22201.03,37632.6546,-1.0,8670.8598,11396.0
20120604,15.9,31.81,17987.37,29196.5477,-1.0,8670.8598,11396.0
20120605,15.99,31.99,11375.1,18128.2264,-1.0,8670.8598,11396.0
20120606,15.94,31.89,11640.77,18642.6868,-1.0,8670.8598,11396.0
20120607,15.98,31.97,7440.51,11942.5841,-1.0,8670.8598,11396.0
20120608,15.95,31.91,6607.25,10584.8448,-1.0,8670.8598,11396.0
20120611,16.32,32.65,9758.62,15799.888,-1.0,8670.8598,11396.0
20120612,16.11,32.23,6895.19,11148.8121,-1.0,8670.8598,11396.0
20120613,16.35,32.71,6836.76,11106.6598,-1.0,8670.8598,11396.0
20120614,16.28,32.57,11232.8,18341.7448,-1.0,8670.8598,11396.0
20120615,16.52,33.05,14146.42,23299.6343,-1.0,8670.8598,11396.0
20120618,16.64,33.29,10703.85,17726.405,-1.0,8670.8598,11396.0
20120619,16.4,32.81,7535.58,12368.1234,-1.0,8670.8598,11396.0
20120620,16.7,33.41,26526.89,44349.4318,-1.0,8670.8598,11396.0
20120621,16.22,32.45,14922.05,24242.5521,-1.0,8670.8598,11396.0
20120625,15.94,31.89,7976.51,12822.4908,-1.0,8670.8598,11396.0
20120626,15.99,31.99,5063.07,8064.7202,-1.0,8670.8598,11396.0
20120627,15.98,31.97,5580.6,8971.7265,-1.0,8670.8598,11396.0
20120628,15.77,31.55,6999.97,11148.6289,-1.0,8670.8598,11396.0
20120629,16.01,32.03,3759.2,5972.5321,-1.0,8670.8598,11396.0
20120702,16.2,32.41,5392.09,8721.439,-1.0,8670.8598,11396.0
20120703,16.41,32.83,11617.98,19065.2655,-1.0,8670.8598,11396.0
